address,porch,lat,lon,azimuth,entrances_raw_json
"Челябинск, ул. Солнечная, д. 24",5,"55,19763060916562","61,317168730818935",270,"[{'name': '1', 'coordinates': [61.317168730818935, 55.19840649519662], 'azimuth': 270, 'tilt': 0}, {'name': '2', 'coordinates': [61.317168730818935, 55.19823693199622], 'azimuth': 270, 'tilt': 0}, {'name': '3', 'coordinates': [61.317168730818935, 55.198031399872065], 'azimuth': 270, 'tilt': 0}, {'name': '4', 'coordinates': [61.317168730818935, 55.19783100502523], 'azimuth': 270, 'tilt': 0}, {'name': '5', 'coordinates': [61.317168730818935, 55.19763060916562], 'azimuth': 270, 'tilt': 0}, {'name': '6', 'coordinates': [61.317168730818935, 55.1974302122932], 'azimuth': 270, 'tilt': 0}]"
"Челябинск, ул. Солнечная, д. 24",6,"55,1974302122932","61,317168730818935",270,"[{'name': '1', 'coordinates': [61.317168730818935, 55.19840649519662], 'azimuth': 270, 'tilt': 0}, {'name': '2', 'coordinates': [61.317168730818935, 55.19823693199622], 'azimuth': 270, 'tilt': 0}, {'name': '3', 'coordinates': [61.317168730818935, 55.198031399872065], 'azimuth': 270, 'tilt': 0}, {'name': '4', 'coordinates': [61.317168730818935, 55.19783100502523], 'azimuth': 270, 'tilt': 0}, {'name': '5', 'coordinates': [61.317168730818935, 55.19763060916562], 'azimuth': 270, 'tilt': 0}, {'name': '6', 'coordinates': [61.317168730818935, 55.1974302122932], 'azimuth': 270, 'tilt': 0}]"
"Челябинск, ул. Свободы, д. 92",1,"55,15219169854239","61,41427661303225",258,"[{'name': '1', 'coordinates': [61.41427661303225, 55.15219169854239], 'azimuth': 258, 'tilt': 0}, {'name': '2', 'coordinates': [61.414357461407825, 55.15197049495522], 'azimuth': 258, 'tilt': 0}, {'name': '3', 'coordinates': [61.41444729293624, 55.15174414582333], 'azimuth': 258, 'tilt': 0}]"
"Челябинск, ул. Свободы, д. 92",2,"55,15197049495522","61,414357461407825",258,"[{'name': '1', 'coordinates': [61.41427661303225, 55.15219169854239], 'azimuth': 258, 'tilt': 0}, {'name': '2', 'coordinates': [61.414357461407825, 55.15197049495522], 'azimuth': 258, 'tilt': 0}, {'name': '3', 'coordinates': [61.41444729293624, 55.15174414582333], 'azimuth': 258, 'tilt': 0}]"
"Челябинск, ул. Свободы, д. 92",3,"55,15174414582333","61,41444729293624",258,"[{'name': '1', 'coordinates': [61.41427661303225, 55.15219169854239], 'azimuth': 258, 'tilt': 0}, {'name': '2', 'coordinates': [61.414357461407825, 55.15197049495522], 'azimuth': 258, 'tilt': 0}, {'name': '3', 'coordinates': [61.41444729293624, 55.15174414582333], 'azimuth': 258, 'tilt': 0}]"
"Челябинск, ул. Салавата Юлаева, д. 1 А",1,"55,1884164443112","61,27828964532223",52,"[{'name': '1', 'coordinates': [61.27828964532223, 55.1884164443112], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.27810099911258, 55.18855521225177], 'azimuth': 52, 'tilt': 0}, {'name': '3', 'coordinates': [61.2779123529029, 55.18869397970687], 'azimuth': 52, 'tilt': 0}]"
"Челябинск, ул. Салавата Юлаева, д. 1 А",2,"55,18855521225177","61,27810099911258",52,"[{'name': '1', 'coordinates': [61.27828964532223, 55.1884164443112], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.27810099911258, 55.18855521225177], 'azimuth': 52, 'tilt': 0}, {'name': '3', 'coordinates': [61.2779123529029, 55.18869397970687], 'azimuth': 52, 'tilt': 0}]"
"Челябинск, ул. Салавата Юлаева, д. 1 А",3,"55,18869397970687","61,2779123529029",52,"[{'name': '1', 'coordinates': [61.27828964532223, 55.1884164443112], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.27810099911258, 55.18855521225177], 'azimuth': 52, 'tilt': 0}, {'name': '3', 'coordinates': [61.2779123529029, 55.18869397970687], 'azimuth': 52, 'tilt': 0}]"
"Челябинск, ул. Российская, д. 71 А",1,"55,16967317324805","61,41794173939146",87,"[{'name': '1', 'coordinates': [61.41794173939146, 55.16967317324805], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Российская, д. 161",1,"55,165790780393216","61,41669308114653",87,"[{'coordinates': [61.416279856115835, 55.16593476995462], 'azimuth': 357, 'tilt': 0}, {'coordinates': [61.4163157887272, 55.165615935223656], 'azimuth': 177, 'tilt': 0}, {'name': '1', 'coordinates': [61.41669308114653, 55.165790780393216], 'azimuth': 87, 'tilt': 0}, {'name': '2', 'coordinates': [61.41667511484085, 55.16600676453946], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Российская, д. 161",2,"55,16600676453946","61,41667511484085",87,"[{'coordinates': [61.416279856115835, 55.16593476995462], 'azimuth': 357, 'tilt': 0}, {'coordinates': [61.4163157887272, 55.165615935223656], 'azimuth': 177, 'tilt': 0}, {'name': '1', 'coordinates': [61.41669308114653, 55.165790780393216], 'azimuth': 87, 'tilt': 0}, {'name': '2', 'coordinates': [61.41667511484085, 55.16600676453946], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Расковой, д. 42",1,"55,19022552899964","61,369971703219484",88,"[{'name': '1', 'coordinates': [61.369971703219484, 55.19022552899964], 'azimuth': 88, 'tilt': 0}]"
"Челябинск, ул. Плеханова, д. 4",1,"55,15663094262437","61,419432942763095",259,"[{'name': '1', 'coordinates': [61.419432942763095, 55.15663094262437], 'azimuth': 259, 'tilt': 0}, {'name': '2', 'coordinates': [61.41946887537446, 55.156440626002336], 'azimuth': 349, 'tilt': 0}, {'name': '3', 'coordinates': [61.41925327970627, 55.156414907469944], 'azimuth': 349, 'tilt': 0}, {'name': '4', 'coordinates': [61.41894785250968, 55.15638404520909], 'azimuth': 349, 'tilt': 0}]"
"Челябинск, ул. Плеханова, д. 4",2,"55,156440626002336","61,41946887537446",349,"[{'name': '1', 'coordinates': [61.419432942763095, 55.15663094262437], 'azimuth': 259, 'tilt': 0}, {'name': '2', 'coordinates': [61.41946887537446, 55.156440626002336], 'azimuth': 349, 'tilt': 0}, {'name': '3', 'coordinates': [61.41925327970627, 55.156414907469944], 'azimuth': 349, 'tilt': 0}, {'name': '4', 'coordinates': [61.41894785250968, 55.15638404520909], 'azimuth': 349, 'tilt': 0}]"
"Челябинск, ул. Плеханова, д. 4",3,"55,156414907469944","61,41925327970627",349,"[{'name': '1', 'coordinates': [61.419432942763095, 55.15663094262437], 'azimuth': 259, 'tilt': 0}, {'name': '2', 'coordinates': [61.41946887537446, 55.156440626002336], 'azimuth': 349, 'tilt': 0}, {'name': '3', 'coordinates': [61.41925327970627, 55.156414907469944], 'azimuth': 349, 'tilt': 0}, {'name': '4', 'coordinates': [61.41894785250968, 55.15638404520909], 'azimuth': 349, 'tilt': 0}]"
"Челябинск, ул. Плеханова, д. 4",4,"55,15638404520909","61,41894785250968",349,"[{'name': '1', 'coordinates': [61.419432942763095, 55.15663094262437], 'azimuth': 259, 'tilt': 0}, {'name': '2', 'coordinates': [61.41946887537446, 55.156440626002336], 'azimuth': 349, 'tilt': 0}, {'name': '3', 'coordinates': [61.41925327970627, 55.156414907469944], 'azimuth': 349, 'tilt': 0}, {'name': '4', 'coordinates': [61.41894785250968, 55.15638404520909], 'azimuth': 349, 'tilt': 0}]"
"Челябинск, ул. Пермская, д. 51",1,"55,172202952063884","61,42369994036267",250,"[{'name': '1', 'coordinates': [61.42369994036267, 55.172202952063884], 'azimuth': 250, 'tilt': 0}, {'name': '2', 'coordinates': [61.42381672134961, 55.17201271007699], 'azimuth': 250, 'tilt': 0}, {'name': '3', 'coordinates': [61.42393350233654, 55.17182246717819], 'azimuth': 250, 'tilt': 0}, {'name': '4', 'coordinates': [61.424050283323474, 55.17163222336751], 'azimuth': 250, 'tilt': 0}, {'name': '5', 'coordinates': [61.42417604746325, 55.171441978644914], 'azimuth': 250, 'tilt': 0}, {'name': '6', 'coordinates': [61.42429282845018, 55.17125173301041], 'azimuth': 251, 'tilt': 0}]"
"Челябинск, ул. Пермская, д. 51",2,"55,17201271007699","61,42381672134961",250,"[{'name': '1', 'coordinates': [61.42369994036267, 55.172202952063884], 'azimuth': 250, 'tilt': 0}, {'name': '2', 'coordinates': [61.42381672134961, 55.17201271007699], 'azimuth': 250, 'tilt': 0}, {'name': '3', 'coordinates': [61.42393350233654, 55.17182246717819], 'azimuth': 250, 'tilt': 0}, {'name': '4', 'coordinates': [61.424050283323474, 55.17163222336751], 'azimuth': 250, 'tilt': 0}, {'name': '5', 'coordinates': [61.42417604746325, 55.171441978644914], 'azimuth': 250, 'tilt': 0}, {'name': '6', 'coordinates': [61.42429282845018, 55.17125173301041], 'azimuth': 251, 'tilt': 0}]"
"Челябинск, ул. Пермская, д. 51",3,"55,17182246717819","61,42393350233654",250,"[{'name': '1', 'coordinates': [61.42369994036267, 55.172202952063884], 'azimuth': 250, 'tilt': 0}, {'name': '2', 'coordinates': [61.42381672134961, 55.17201271007699], 'azimuth': 250, 'tilt': 0}, {'name': '3', 'coordinates': [61.42393350233654, 55.17182246717819], 'azimuth': 250, 'tilt': 0}, {'name': '4', 'coordinates': [61.424050283323474, 55.17163222336751], 'azimuth': 250, 'tilt': 0}, {'name': '5', 'coordinates': [61.42417604746325, 55.171441978644914], 'azimuth': 250, 'tilt': 0}, {'name': '6', 'coordinates': [61.42429282845018, 55.17125173301041], 'azimuth': 251, 'tilt': 0}]"
"Челябинск, ул. Пермская, д. 51",4,"55,17163222336751","61,424050283323474",250,"[{'name': '1', 'coordinates': [61.42369994036267, 55.172202952063884], 'azimuth': 250, 'tilt': 0}, {'name': '2', 'coordinates': [61.42381672134961, 55.17201271007699], 'azimuth': 250, 'tilt': 0}, {'name': '3', 'coordinates': [61.42393350233654, 55.17182246717819], 'azimuth': 250, 'tilt': 0}, {'name': '4', 'coordinates': [61.424050283323474, 55.17163222336751], 'azimuth': 250, 'tilt': 0}, {'name': '5', 'coordinates': [61.42417604746325, 55.171441978644914], 'azimuth': 250, 'tilt': 0}, {'name': '6', 'coordinates': [61.42429282845018, 55.17125173301041], 'azimuth': 251, 'tilt': 0}]"
"Челябинск, ул. Пермская, д. 51",5,"55,171441978644914","61,42417604746325",250,"[{'name': '1', 'coordinates': [61.42369994036267, 55.172202952063884], 'azimuth': 250, 'tilt': 0}, {'name': '2', 'coordinates': [61.42381672134961, 55.17201271007699], 'azimuth': 250, 'tilt': 0}, {'name': '3', 'coordinates': [61.42393350233654, 55.17182246717819], 'azimuth': 250, 'tilt': 0}, {'name': '4', 'coordinates': [61.424050283323474, 55.17163222336751], 'azimuth': 250, 'tilt': 0}, {'name': '5', 'coordinates': [61.42417604746325, 55.171441978644914], 'azimuth': 250, 'tilt': 0}, {'name': '6', 'coordinates': [61.42429282845018, 55.17125173301041], 'azimuth': 251, 'tilt': 0}]"
"Челябинск, ул. Пермская, д. 51",6,"55,17125173301041","61,42429282845018",251,"[{'name': '1', 'coordinates': [61.42369994036267, 55.172202952063884], 'azimuth': 250, 'tilt': 0}, {'name': '2', 'coordinates': [61.42381672134961, 55.17201271007699], 'azimuth': 250, 'tilt': 0}, {'name': '3', 'coordinates': [61.42393350233654, 55.17182246717819], 'azimuth': 250, 'tilt': 0}, {'name': '4', 'coordinates': [61.424050283323474, 55.17163222336751], 'azimuth': 250, 'tilt': 0}, {'name': '5', 'coordinates': [61.42417604746325, 55.171441978644914], 'azimuth': 250, 'tilt': 0}, {'name': '6', 'coordinates': [61.42429282845018, 55.17125173301041], 'azimuth': 251, 'tilt': 0}]"
"Челябинск, ул. Островского, д. 18 А",1,"55,18910513968648","61,384425596140964",267,"[{'name': '1', 'coordinates': [61.384425596140964, 55.18910513968648], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.38444356244664, 55.18895095519359], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.38445254559949, 55.188796770101334], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.384461528752325, 55.188663142536576], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Островского, д. 18 А",2,"55,18895095519359","61,38444356244664",267,"[{'name': '1', 'coordinates': [61.384425596140964, 55.18910513968648], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.38444356244664, 55.18895095519359], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.38445254559949, 55.188796770101334], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.384461528752325, 55.188663142536576], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Островского, д. 18 А",3,"55,188796770101334","61,38445254559949",267,"[{'name': '1', 'coordinates': [61.384425596140964, 55.18910513968648], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.38444356244664, 55.18895095519359], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.38445254559949, 55.188796770101334], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.384461528752325, 55.188663142536576], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Островского, д. 18 А",4,"55,188663142536576","61,384461528752325",267,"[{'name': '1', 'coordinates': [61.384425596140964, 55.18910513968648], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.38444356244664, 55.18895095519359], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.38445254559949, 55.188796770101334], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.384461528752325, 55.188663142536576], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Орджоникидзе, д. 41",1,"55,15120913365662","61,406083977641075",268,"[{'name': '1', 'coordinates': [61.406083977641075, 55.15120913365662], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.405760584138804, 55.1512914436898], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.40540125802515, 55.151281154944975], 'azimuth': 357, 'tilt': 0}, {'name': '4', 'coordinates': [61.40504193191149, 55.151270866197486], 'azimuth': 357, 'tilt': 0}]"
"Челябинск, ул. Орджоникидзе, д. 41",2,"55,1512914436898","61,405760584138804",358,"[{'name': '1', 'coordinates': [61.406083977641075, 55.15120913365662], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.405760584138804, 55.1512914436898], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.40540125802515, 55.151281154944975], 'azimuth': 357, 'tilt': 0}, {'name': '4', 'coordinates': [61.40504193191149, 55.151270866197486], 'azimuth': 357, 'tilt': 0}]"
"Челябинск, ул. Орджоникидзе, д. 41",3,"55,151281154944975","61,40540125802515",357,"[{'name': '1', 'coordinates': [61.406083977641075, 55.15120913365662], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.405760584138804, 55.1512914436898], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.40540125802515, 55.151281154944975], 'azimuth': 357, 'tilt': 0}, {'name': '4', 'coordinates': [61.40504193191149, 55.151270866197486], 'azimuth': 357, 'tilt': 0}]"
"Челябинск, ул. Орджоникидзе, д. 41",4,"55,151270866197486","61,40504193191149",357,"[{'name': '1', 'coordinates': [61.406083977641075, 55.15120913365662], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.405760584138804, 55.1512914436898], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.40540125802515, 55.151281154944975], 'azimuth': 357, 'tilt': 0}, {'name': '4', 'coordinates': [61.40504193191149, 55.151270866197486], 'azimuth': 357, 'tilt': 0}]"
"Челябинск, ул. Новосельская, д. 25",1,"55,11821480353671","61,37166951910647",131,"[{'name': '1', 'coordinates': [61.37166951910647, 55.11821480353671], 'azimuth': 131, 'tilt': 0}, {'name': '2', 'coordinates': [61.37189409792749, 55.11836411424894], 'azimuth': 130, 'tilt': 0}, {'name': '3', 'coordinates': [61.37212765990136, 55.11851857301647], 'azimuth': 131, 'tilt': 0}]"
"Челябинск, ул. Новосельская, д. 25",2,"55,11836411424894","61,37189409792749",130,"[{'name': '1', 'coordinates': [61.37166951910647, 55.11821480353671], 'azimuth': 131, 'tilt': 0}, {'name': '2', 'coordinates': [61.37189409792749, 55.11836411424894], 'azimuth': 130, 'tilt': 0}, {'name': '3', 'coordinates': [61.37212765990136, 55.11851857301647], 'azimuth': 131, 'tilt': 0}]"
"Челябинск, ул. Новосельская, д. 25",3,"55,11851857301647","61,37212765990136",131,"[{'name': '1', 'coordinates': [61.37166951910647, 55.11821480353671], 'azimuth': 131, 'tilt': 0}, {'name': '2', 'coordinates': [61.37189409792749, 55.11836411424894], 'azimuth': 130, 'tilt': 0}, {'name': '3', 'coordinates': [61.37212765990136, 55.11851857301647], 'azimuth': 131, 'tilt': 0}]"
"Челябинск, ул. Набережная, д. 16",1,"55,176645100279","61,406721781492806",267,"[{'name': '1', 'coordinates': [61.406721781492806, 55.176645100279], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.40673974779848, 55.17647544402869], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.40674873095132, 55.17634177495695], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.40676669725701, 55.176172117409806], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Набережная, д. 16",2,"55,17647544402869","61,40673974779848",267,"[{'name': '1', 'coordinates': [61.406721781492806, 55.176645100279], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.40673974779848, 55.17647544402869], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.40674873095132, 55.17634177495695], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.40676669725701, 55.176172117409806], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Набережная, д. 16",3,"55,17634177495695","61,40674873095132",267,"[{'name': '1', 'coordinates': [61.406721781492806, 55.176645100279], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.40673974779848, 55.17647544402869], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.40674873095132, 55.17634177495695], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.40676669725701, 55.176172117409806], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Набережная, д. 16",4,"55,176172117409806","61,40676669725701",267,"[{'name': '1', 'coordinates': [61.406721781492806, 55.176645100279], 'azimuth': 267, 'tilt': 0}, {'name': '2', 'coordinates': [61.40673974779848, 55.17647544402869], 'azimuth': 267, 'tilt': 0}, {'name': '3', 'coordinates': [61.40674873095132, 55.17634177495695], 'azimuth': 267, 'tilt': 0}, {'name': '4', 'coordinates': [61.40676669725701, 55.176172117409806], 'azimuth': 267, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",1,"55,17510788534158","61,338979825917356",360,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",10,"55,17529297122972","61,336177082230904",89,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",11,"55,1754934799677","61,336177082230904",90,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",2,"55,17510788534158","61,33862948295654",360,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",3,"55,175102744054605","61,33827913999574",360,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",4,"55,175102744054605","61,33792879703493",360,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
"Челябинск, ул. Молодогвардейцев, д. 65",5,"55,175102744054605","61,33756947092129",360,"[{'name': '1', 'coordinates': [61.338979825917356, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '10', 'coordinates': [61.336177082230904, 55.17529297122972], 'azimuth': 89, 'tilt': 0}, {'name': '11', 'coordinates': [61.336177082230904, 55.1754934799677], 'azimuth': 90, 'tilt': 0}, {'name': '2', 'coordinates': [61.33862948295654, 55.17510788534158], 'azimuth': 360, 'tilt': 0}, {'name': '3', 'coordinates': [61.33827913999574, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '4', 'coordinates': [61.33792879703493, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '5', 'coordinates': [61.33756947092129, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '6', 'coordinates': [61.33721912796049, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '7', 'coordinates': [61.33685980184683, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '8', 'coordinates': [61.33650945888603, 55.175102744054605], 'azimuth': 360, 'tilt': 0}, {'name': '9', 'coordinates': [61.336177082230904, 55.175128450482894], 'azimuth': 90, 'tilt': 0}]"
